task,split,paper_id,promptbook_version,judgment_index,pass_name,model_used,truth,decision,confidence,status,outcome,reasoning,promptbook_evidence,run_id,response_id,configuration_fingerprint,configuration_source,effort,route,transport
power_analysis,build,JCPBMIPX,v1,1,primary,claude-sonnet-5,no,no,0.85,scored,true_negative,"Only states sample size 'estimated by power analysis based on cluster-randomized design' with no ICC, design effect, or cluster count detail given; matching also unaddressed.",P5,run-power_analysis-r1-34dd7a28df27c27898a9,response-0971c76684f5d9758a66ad5b33e8dae58fa6c7c6927125a98335424de3431c3d,40f28a118bf87ac3fb6a86dc03f392653f40ce020a164d83c8c2acadb59a2a8d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\power_analysis_v1_r1\run_environment.json,medium,power_analysis,reading_room
power_analysis,build,KMKSIU5U,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,KMRQTRP3,v1,1,primary,claude-sonnet-5,no,no,0.85,scored,true_negative,"Only states 90% power to detect 5pp difference; no ICC/design effect, no cluster count, no mention of constrained randomization accounted for.",P6,run-power_analysis-r1-34dd7a28df27c27898a9,response-0f0cdfc7b7d2813d6f42d86528e8eac14c327f8f43e7512526e78c51f9a48d0f,40f28a118bf87ac3fb6a86dc03f392653f40ce020a164d83c8c2acadb59a2a8d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\power_analysis_v1_r1\run_environment.json,medium,power_analysis,reading_room
power_analysis,build,KSSYVX7X,v1,,,,yes,,,missing,missing,,,,,,,,,
power_analysis,build,L2VHUDMD,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,L8CPLJYW,v1,1,primary,claude-sonnet-5,no,no,0.72,scored,true_negative,"Clustering handled via ICC/Monte Carlo simulation, but randomization was stratified by population size with no accounting for stratum correlation in power calc.",P12,run-power_analysis-r1-34dd7a28df27c27898a9,response-02313f2d082b1de490a693a066edb5241a6cb2f7872895d2f6b00d5204f2c682,40f28a118bf87ac3fb6a86dc03f392653f40ce020a164d83c8c2acadb59a2a8d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\power_analysis_v1_r1\run_environment.json,medium,power_analysis,reading_room
power_analysis,build,LGEECHQM,v1,1,primary,claude-sonnet-5,no,yes,0.62,scored,false_positive,"ICC=0.01 specified, cluster-based design via Thompson et al.'s paired cluster RCT formula, which incorporates matching correlation for dorm pairs.",P7,run-power_analysis-r1-34dd7a28df27c27898a9,response-51a1b853227aeeba26d4fe90089770dd30626460d04990b85991829eb0e5ddce,40f28a118bf87ac3fb6a86dc03f392653f40ce020a164d83c8c2acadb59a2a8d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\power_analysis_v1_r1\run_environment.json,medium,power_analysis,reading_room
power_analysis,build,LIJH82T5,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,LNE655AM,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,LU33978L,v1,1,primary,claude-sonnet-5,no,yes,0.75,scored,false_positive,"Sample size used 3 clusters/arm and ICC=0.04, satisfying P4-P7. No matching/stratification reported, so restriction criteria don't apply.",P7,run-power_analysis-r1-34dd7a28df27c27898a9,response-f1bcb1b40a554b0253ef646cc5c8cfb7f0466713d47240eee14b6fb492e5afc9,40f28a118bf87ac3fb6a86dc03f392653f40ce020a164d83c8c2acadb59a2a8d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\power_analysis_v1_r1\run_environment.json,medium,power_analysis,reading_room
power_analysis,build,MTLFVN94,v1,1,primary,claude-sonnet-5,no,no,0.72,scored,true_negative,"ICC (0.08) used for clustering, but randomization stratified by province with no accounting for stratum correlation in sample size calc.",P12,run-power_analysis-r1-34dd7a28df27c27898a9,response-6477bc5d74e07561c13448062dcdaa4ee4391f7d4c3a72689f3310f1fcfae34e,40f28a118bf87ac3fb6a86dc03f392653f40ce020a164d83c8c2acadb59a2a8d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\power_analysis_v1_r1\run_environment.json,medium,power_analysis,reading_room
power_analysis,build,NMNK2UJG,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,NQ4Y7FIA,v1,1,primary,claude-sonnet-5,no,no,0.9,scored,true_negative,No power analysis reported in this manuscript; sample size justification absent entirely.,P6,run-power_analysis-r1-34dd7a28df27c27898a9,response-5c7cede2a83af06b732ffd94274e98cfccd47bcae7a57117e4ddbe096db12980,40f28a118bf87ac3fb6a86dc03f392653f40ce020a164d83c8c2acadb59a2a8d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\power_analysis_v1_r1\run_environment.json,medium,power_analysis,reading_room
power_analysis,build,NZYS3BX2,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,PDP273K4,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,QJRBBVLY,v1,,,,yes,,,missing,missing,,,,,,,,,
power_analysis,build,R2P2KPRE,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,R3FT4BF3,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,R7T6WKEW,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,SAT93UFL,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,SGCHKJTH,v1,1,primary,claude-sonnet-5,no,no,0.85,scored,true_negative,"No power/sample size justification described in this manuscript; refers to prior protocol paper only, and matched-pair design not addressed.",P6,run-power_analysis-r1-34dd7a28df27c27898a9,response-31edd098ca204e6adb396ca0798820e9d25ea32d15c31cef8999e00069fae1f7,40f28a118bf87ac3fb6a86dc03f392653f40ce020a164d83c8c2acadb59a2a8d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\power_analysis_v1_r1\run_environment.json,medium,power_analysis,reading_room
power_analysis,build,SH5J2R2J,v1,1,primary,claude-sonnet-5,no,no,0.75,scored,true_negative,"Schools matched pairs & stratified by site (restricted randomization), but sample size only used ICC/VIF for clustering, no matching correlation adjustment.",P12,run-power_analysis-r1-34dd7a28df27c27898a9,response-0dcf3b11567c3013b200329aabd67f17f2da18e2052dd2dda2b38c3a84ae275a,40f28a118bf87ac3fb6a86dc03f392653f40ce020a164d83c8c2acadb59a2a8d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\power_analysis_v1_r1\run_environment.json,medium,power_analysis,reading_room
power_analysis,build,TBFRUAMD,v1,1,primary,claude-sonnet-5,no,no,0.75,scored,true_negative,"Randomization was stratified by health system, but power calc only uses ICC/cluster size, ignoring stratification-induced correlation.",P12,run-power_analysis-r1-34dd7a28df27c27898a9,response-1527094735549b5018ea38409fac278c6c881a1d1ffe77e7e2b05a2128c558bd,40f28a118bf87ac3fb6a86dc03f392653f40ce020a164d83c8c2acadb59a2a8d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\power_analysis_v1_r1\run_environment.json,medium,power_analysis,reading_room
power_analysis,build,TEXLFQSL,v1,1,primary,claude-sonnet-5,no,no,0.62,scored,true_negative,"ICC and cluster count used for power, but physician randomization was stratified by gender/experience/discipline; stratification effect not incorporated in sample size calc.",P12,run-power_analysis-r1-34dd7a28df27c27898a9,response-afb3c25ed9d4432f48b92ec32059a6df0a67f65c804106c9ba9679834d552e8a,40f28a118bf87ac3fb6a86dc03f392653f40ce020a164d83c8c2acadb59a2a8d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\power_analysis_v1_r1\run_environment.json,medium,power_analysis,reading_room
power_analysis,build,TGSIADX6,v1,1,primary,claude-sonnet-5,no,no,0.75,scored,true_negative,"Constrained/covariate-balanced randomization was used (P10) but power calc only used ICC for clustering, no correlation adjustment for restriction (P12).",P12,run-power_analysis-r1-34dd7a28df27c27898a9,response-cb506e3e0788e6b4c3386c46fe55e16aa9cd056f0d55145bb912ce8087080764,40f28a118bf87ac3fb6a86dc03f392653f40ce020a164d83c8c2acadb59a2a8d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\power_analysis_v1_r1\run_environment.json,medium,power_analysis,reading_room
power_analysis,build,U7PLGE75,v1,1,primary,claude-sonnet-5,no,no,0.85,scored,true_negative,"Individual RCT randomizing patients, not clusters; sample size calc is individual-level with no ICC/design effect—not a cluster trial power analysis.",P8,run-power_analysis-r1-34dd7a28df27c27898a9,response-5692f83018dc1198487752d9e8abe20831fa0d32902b3474bbc7b06cfa3dd702,40f28a118bf87ac3fb6a86dc03f392653f40ce020a164d83c8c2acadb59a2a8d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\power_analysis_v1_r1\run_environment.json,medium,power_analysis,reading_room
power_analysis,build,UHEKLJLC,v1,1,primary,claude-sonnet-5,no,no,0.75,scored,true_negative,Power calc uses ICC=0.05 (clustering handled) but randomization was matched on RUCA/catchment/interventionist; matching correlation not addressed.,P12,run-power_analysis-r1-34dd7a28df27c27898a9,response-b03c5ac9952aa459ef5edb3e268c21ca9e1f89cbcb108f7fd2abf3a85d5bba49,40f28a118bf87ac3fb6a86dc03f392653f40ce020a164d83c8c2acadb59a2a8d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\power_analysis_v1_r1\run_environment.json,medium,power_analysis,reading_room
power_analysis,build,UMV6NC2L,v1,1,primary,claude-sonnet-5,no,no,0.72,scored,true_negative,"ICC-based sample size accounts for clustering, but minimization algorithm (restricted randomization) is not reflected in the power calculation at all.",P12,run-power_analysis-r1-34dd7a28df27c27898a9,response-4aca8a30ae8eba5476e1ba4f941a085fb8f5063388081174fe948c5b3276e6ca,40f28a118bf87ac3fb6a86dc03f392653f40ce020a164d83c8c2acadb59a2a8d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\power_analysis_v1_r1\run_environment.json,medium,power_analysis,reading_room
power_analysis,build,UPVYYFVQ,v1,1,primary,claude-sonnet-5,no,no,0.85,scored,true_negative,"Sample size calc uses individual-level SD (500 kcal), no ICC/design effect/cluster count despite family-level clustering unit.",P8,run-power_analysis-r1-34dd7a28df27c27898a9,response-363c0b249cc5472fc1f494fbdc1d26b79a5593b4aaf64ae2d6dcd80c4ce25074,40f28a118bf87ac3fb6a86dc03f392653f40ce020a164d83c8c2acadb59a2a8d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\power_analysis_v1_r1\run_environment.json,medium,power_analysis,reading_room
power_analysis,build,VFJZH9TR,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,VMHXT33Z,v1,1,primary,claude-sonnet-5,no,no,0.72,scored,true_negative,"Sample size/power calc deferred to supplemental appendix, not in manuscript text; no ICC, design effect, or details given in body.",P6,run-power_analysis-r1-34dd7a28df27c27898a9,response-930eb50ca1b2fb5ed56f9a9b2344fb0698cd3af8fffd8d7322a9272ac748f0d0,40f28a118bf87ac3fb6a86dc03f392653f40ce020a164d83c8c2acadb59a2a8d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\power_analysis_v1_r1\run_environment.json,medium,power_analysis,reading_room
power_analysis,build,W2VQEXEG,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,W95M9S6N,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,WCA66X4I,v1,1,primary,claude-sonnet-5,no,no,0.72,scored,true_negative,"Clinics were stratified (rural/urban, Medicaid %) before randomization, but power calc only used ICC/design effect, not stratification correlation (P12).",P12,run-power_analysis-r1-34dd7a28df27c27898a9,response-ac91dd6a6de0336a799887de18522084b5c8c52c14a539293d6be61c3cdc5690,40f28a118bf87ac3fb6a86dc03f392653f40ce020a164d83c8c2acadb59a2a8d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\power_analysis_v1_r1\run_environment.json,medium,power_analysis,reading_room
power_analysis,build,WD74R75C,v1,1,primary,claude-sonnet-5,no,no,0.75,scored,true_negative,Power stated as '>95% power to detect 5pp with 19 practices/arm' with no ICC/design effect; restricted randomization (stratified) not accounted for either.,P5,run-power_analysis-r1-34dd7a28df27c27898a9,response-0fa3ed3007703e903dd0b58328788b037aec92264db665481117368b04f5b4a2,40f28a118bf87ac3fb6a86dc03f392653f40ce020a164d83c8c2acadb59a2a8d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\power_analysis_v1_r1\run_environment.json,medium,power_analysis,reading_room
power_analysis,build,WTLH8PPX,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,WUNIU4CC,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,WY9D5UIK,v1,1,primary,claude-sonnet-5,no,yes,0.72,scored,false_positive,"Sample size uses effect size, ICC via design effect of 2, and cluster count (6); no restricted randomization (simple 3v3 random allocation) to account for.",P7,run-power_analysis-r1-34dd7a28df27c27898a9,response-7a2128f1e4b0fe831dc4d9539aabd77c4f8c2a05f72807d6f3c8941ad8ab4737,40f28a118bf87ac3fb6a86dc03f392653f40ce020a164d83c8c2acadb59a2a8d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\power_analysis_v1_r1\run_environment.json,medium,power_analysis,reading_room
power_analysis,build,X2MP4F7R,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,X2MXMQA7,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,XEIAGV9H,v1,,,,yes,,,missing,missing,,,,,,,,,
power_analysis,build,XFPCQLGP,v1,1,primary,claude-sonnet-5,no,no,0.75,scored,true_negative,Sample size uses ICC and cluster count (clustering handled) but pair-matching by rural/urban is not reflected in the calculation.,P12,run-power_analysis-r1-34dd7a28df27c27898a9,response-1380bba27c994db95fb59850e3c1295b578dbf6eb1c80ff853caa3c3c0f7fc46,40f28a118bf87ac3fb6a86dc03f392653f40ce020a164d83c8c2acadb59a2a8d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\power_analysis_v1_r1\run_environment.json,medium,power_analysis,reading_room
power_analysis,build,Y9EY4XQ8,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,YJDJH8TY,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,YR23V33N,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,Z2W7K5DA,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,Z6WDVTKT,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,ZETJJPRR,v1,1,primary,claude-sonnet-5,no,no,0.85,scored,true_negative,No sample-size/power justification is presented in this manuscript; only ICC ranges reported post hoc for outcomes measured.,P6,run-power_analysis-r1-34dd7a28df27c27898a9,response-ee9fab2dec06dad51f936196dc27b277eb0b21bfccfd79cb57ca8fe34e95c8b9,40f28a118bf87ac3fb6a86dc03f392653f40ce020a164d83c8c2acadb59a2a8d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\power_analysis_v1_r1\run_environment.json,medium,power_analysis,reading_room
power_analysis,build,ZH47UTGY,v1,,,,no,,,missing,missing,,,,,,,,,
power_analysis,build,ZXHI8G3B,v1,,,,no,,,missing,missing,,,,,,,,,
data_analysis,build,25GIEATL,v1,,,,no,,,missing,missing,,,,,,,,,
data_analysis,build,26LDPI8G,v1,2,primary,claude-sonnet-5,no,no,0.6,scored,true_negative,"Poisson regression with 'robust standard errors' likely corrects for binary/Poisson mismatch, not clinic clustering; no mention of clustered/clinic-level SEs despite 20-clinic cluster RCT.",D6,run-data_analysis-r1-060a29aa3b615279e75d,response-3228ac46188d02d016beb85850dac146a99f5e2077918885dfcf9640b8705896,7b67b1a615be40f8a3b1afbe7df040febdd8cb15ade22bae8cbffaa0e8929f0d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\data_analysis_r1\run_environment.json,high,data_analysis,reading_room
data_analysis,build,2BDG7GVP,v1,2,primary,claude-sonnet-5,no,no,0.75,scored,true_negative,"Randomization stratified by wave (D9), but primary Wilcoxon test on school-level summaries ignores wave stratification entirely — clustering handled, restriction ignored (D11).",D11,run-data_analysis-r1-060a29aa3b615279e75d,response-a2332029d6a70adbbd14ec9e56579832bc95573bb6768ab0c4ffac79aeb6a3b0,7b67b1a615be40f8a3b1afbe7df040febdd8cb15ade22bae8cbffaa0e8929f0d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\data_analysis_r1\run_environment.json,high,data_analysis,reading_room
data_analysis,build,2HLT4Y2J,v1,,,,no,,,missing,missing,,,,,,,,,
data_analysis,build,2LUUC2WH,v1,,,,yes,,,missing,missing,,,,,,,,,
data_analysis,build,2NRLZW3M,v1,,,,no,,,missing,missing,,,,,,,,,
data_analysis,build,2RDD8DGI,v1,2,primary,claude-sonnet-5,yes,no,0.62,scored,false_negative,"Sites stratified by type AND racial/ethnic composition (D9), but model only includes site type as random effect, ignoring the racial/ethnic composition stratum (D10/D11).",D11,run-data_analysis-r1-060a29aa3b615279e75d,response-63a4967e42f86b74881c7fb0b73b13d2910ead825eb899f9cee12b394d56b0e8,7b67b1a615be40f8a3b1afbe7df040febdd8cb15ade22bae8cbffaa0e8929f0d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\data_analysis_r1\run_environment.json,high,data_analysis,reading_room
data_analysis,build,3H4J4BGD,v1,,,,yes,,,missing,missing,,,,,,,,,
data_analysis,build,49C5LL2B,v1,,,,no,,,missing,missing,,,,,,,,,
data_analysis,build,4B9BMDV7,v1,,,,no,,,missing,missing,,,,,,,,,
data_analysis,build,4FJHYJ4R,v1,,,,no,,,missing,missing,,,,,,,,,
data_analysis,build,4GUDDLNQ,v1,2,primary,claude-sonnet-5,no,no,0.75,scored,true_negative,"Block-randomized (size=4) design per methods, but GLMM only includes school and school-wave random intercepts; no block/stratum term in the analysis at all.",D11,run-data_analysis-r1-060a29aa3b615279e75d,response-8d170a5cb0f241769c89eee7a7c8898d9cc999dde1efa6676fa1939089f7b2d9,7b67b1a615be40f8a3b1afbe7df040febdd8cb15ade22bae8cbffaa0e8929f0d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\data_analysis_r1\run_environment.json,high,data_analysis,reading_room
data_analysis,build,4IBT3NAD,v1,,,,yes,,,missing,missing,,,,,,,,,
data_analysis,build,4QHFZPVG,v1,,,,no,,,missing,missing,,,,,,,,,
data_analysis,build,4T9MTMMP,v1,,,,yes,,,missing,missing,,,,,,,,,
data_analysis,build,4X4LV7H7,v1,,,,yes,,,missing,missing,,,,,,,,,
data_analysis,build,52L6RCJY,v1,,,,no,,,missing,missing,,,,,,,,,
data_analysis,build,5VWZPNEQ,v1,2,primary,claude-sonnet-5,no,no,0.62,scored,true_negative,"Mixed model with clinic random effect handles clustering, but randomization was also constrained by region; only clinic size (not region) is proposed as a covariate.",D11,run-data_analysis-r1-060a29aa3b615279e75d,response-a0e4cf795571b8afdd6c890595f8d74e313c9a1b8b180f68ce718d80192ff2fc,7b67b1a615be40f8a3b1afbe7df040febdd8cb15ade22bae8cbffaa0e8929f0d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\data_analysis_r1\run_environment.json,high,data_analysis,reading_room
data_analysis,build,6M6JS3W5,v1,,,,no,,,missing,missing,,,,,,,,,
data_analysis,build,6PNE2R2W,v1,,,,yes,,,missing,missing,,,,,,,,,
data_analysis,build,6XFGQN39,v1,2,primary,claude-sonnet-5,no,no,0.65,scored,true_negative,"Clinicians stratified by age/sex for randomization (D9), but primary hierarchical GLMM only includes clinician/practice random effects, not the age/sex strata (D11).",D11,run-data_analysis-r1-060a29aa3b615279e75d,response-67b7daf6c8a9007c66b88f1cf552d5b5b9c3a2730eb61442ac9ad12d7e09fe32,7b67b1a615be40f8a3b1afbe7df040febdd8cb15ade22bae8cbffaa0e8929f0d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\data_analysis_r1\run_environment.json,high,data_analysis,reading_room
data_analysis,build,72N55PAH,v1,2,primary,claude-sonnet-5,no,no,0.9,scored,true_negative,"Primary outcome (diagnostic completion) analyzed via Fisher's exact test on individual patients; no random effect, clustered SE, or cluster-level summary despite cluster randomization by city.",D6,run-data_analysis-r1-060a29aa3b615279e75d,response-ba7c0a09b26345a12fb1f51b2623475a6b64f90c7d9f408aa0e61a4158764864,7b67b1a615be40f8a3b1afbe7df040febdd8cb15ade22bae8cbffaa0e8929f0d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\data_analysis_r1\run_environment.json,high,data_analysis,reading_room
data_analysis,build,7KTF6M73,v1,,,,yes,,,missing,missing,,,,,,,,,
data_analysis,build,7M6ST2JQ,v1,2,primary,claude-sonnet-5,no,no,0.68,scored,true_negative,"Randomization was stratified by school and baseline medication use, but GEE model only adjusted for baseline SFD, poverty, and smoking—stratification variables never entered the analysis.",D10,run-data_analysis-r1-060a29aa3b615279e75d,response-f4fb167ab7e2d8c0f2f59e19fb834a0b3969f12f78b7e6e0042638ecb4eaf4e4,7b67b1a615be40f8a3b1afbe7df040febdd8cb15ade22bae8cbffaa0e8929f0d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\data_analysis_r1\run_environment.json,high,data_analysis,reading_room
data_analysis,build,84YU8UCD,v1,2,primary,claude-sonnet-5,no,yes,0.72,scored,false_positive,"Primary outcomes analyzed via GEE (BP control) and mixed model with random effect (PAM-13), both clustering by practice; health system (randomization stratum) adjusted as covariate.","D5,D10",run-data_analysis-r1-060a29aa3b615279e75d,response-a0d257492fcefdfb4f3afe26f42e37ef60fbab1c8e6ce8929c2d0c6c0b8eec9e,7b67b1a615be40f8a3b1afbe7df040febdd8cb15ade22bae8cbffaa0e8929f0d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\data_analysis_r1\run_environment.json,high,data_analysis,reading_room
data_analysis,build,9DKJKFAS,v1,,,,yes,,,missing,missing,,,,,,,,,
data_analysis,build,9LTSBSEE,v1,2,primary,claude-sonnet-5,no,no,0.72,scored,true_negative,"GEE clusters by practice, but constrained randomization balanced on 3 covariates (EHR source, baseline HPV rate, WCC visits) never entered the analysis model.",D11,run-data_analysis-r1-060a29aa3b615279e75d,response-5a26857b7f323e8b86f38f6b6a6cbea079cb0f82917b11eef53cb95504d1e2d4,7b67b1a615be40f8a3b1afbe7df040febdd8cb15ade22bae8cbffaa0e8929f0d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\data_analysis_r1\run_environment.json,high,data_analysis,reading_room
data_analysis,build,9LX3EYI2,v1,,,,no,,,missing,missing,,,,,,,,,
data_analysis,build,9PGIWTZJ,v1,,,,yes,,,missing,missing,,,,,,,,,
data_analysis,build,9THPD86J,v1,,,,yes,,,missing,missing,,,,,,,,,
data_analysis,build,9U8SD7BK,v1,,,,yes,,,missing,missing,,,,,,,,,
data_analysis,build,AQVRGUP7,v1,,,,yes,,,missing,missing,,,,,,,,,
data_analysis,build,ASUUZY3Z,v1,,,,no,,,missing,missing,,,,,,,,,
data_analysis,build,AT7Y2KKR,v1,,,,no,,,missing,missing,,,,,,,,,
data_analysis,build,B34VFBK3,v1,,,,no,,,missing,missing,,,,,,,,,
data_analysis,build,B3KTU9TU,v1,2,primary,claude-sonnet-5,yes,no,0.68,scored,false_negative,"GEE clusters by CHW (D5) but CHWs were stratified by gender/urban-rural; analysis plan only checks effect modification, not stratum adjustment. Restriction ignored (D11).",D11,run-data_analysis-r1-060a29aa3b615279e75d,response-ce3e8c49f793862804cc3ebb65047ffd2d798084b9ef02e089a525261dfd1ee1,7b67b1a615be40f8a3b1afbe7df040febdd8cb15ade22bae8cbffaa0e8929f0d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\data_analysis_r1\run_environment.json,high,data_analysis,reading_room
data_analysis,build,BAABE7JM,v1,2,primary,claude-sonnet-5,no,no,0.6,scored,true_negative,"Site-level clustering handled via random intercept, but the block-randomized design (D9) is never accounted for in the mixed model—no block/stratum term mentioned (D11).",D11,run-data_analysis-r1-060a29aa3b615279e75d,response-7161a91184433a179beab07c2538082b96eea7869d6198258eef7004207c1123,7b67b1a615be40f8a3b1afbe7df040febdd8cb15ade22bae8cbffaa0e8929f0d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\data_analysis_r1\run_environment.json,high,data_analysis,reading_room
data_analysis,build,BBQSQ5GY,v1,,,,yes,,,missing,missing,,,,,,,,,
data_analysis,build,BLWKH6C8,v1,2,primary,claude-sonnet-5,yes,yes,0.62,scored,true_positive,"Planned GEE logistic model includes random effects for clinician cluster, the randomization unit; no stratified/matched restriction on cluster randomization is described.",D5,run-data_analysis-r1-060a29aa3b615279e75d,response-126041b2d6afb59a0e4318dfe5eb3771d3c2e6fed63fc9d6087d04e3b14ea2b2,7b67b1a615be40f8a3b1afbe7df040febdd8cb15ade22bae8cbffaa0e8929f0d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\data_analysis_r1\run_environment.json,high,data_analysis,reading_room
data_analysis,build,BR4Y6FSS,v1,2,primary,claude-sonnet-5,no,no,0.95,scored,true_negative,Cluster RCT with only 4 clusters analyzed via chi-square on individual data; clustering completely ignored (D6).,D6,run-data_analysis-r1-060a29aa3b615279e75d,response-de67a142c9c6274b24836cb254b4e4301c2c0f7c8e1cb4474e23d672f0fbd16f,7b67b1a615be40f8a3b1afbe7df040febdd8cb15ade22bae8cbffaa0e8929f0d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\data_analysis_r1\run_environment.json,high,data_analysis,reading_room
data_analysis,build,BW2B5H9P,v1,2,primary,claude-sonnet-5,no,no,0.62,scored,true_negative,"Primary SBP/DBP analysis described only as 'longitudinal models' with time, arm, interaction; no random effect for church cluster or other clustering method specified.",D4,run-data_analysis-r1-060a29aa3b615279e75d,response-7d9481348e097ff23f14304501199bd604305a4ba47dc012e1de2750e3d1bc01,7b67b1a615be40f8a3b1afbe7df040febdd8cb15ade22bae8cbffaa0e8929f0d,C:\Users\charl\OneDrive\Desktop\CU Anschutz Research\Cluster-Paper Review\results\04_classification\raw\data_analysis_r1\run_environment.json,high,data_analysis,reading_room
data_analysis,build,BYZJM332,v1,,,,yes,,,missing,missing,,,,,,,,,
